Date,Close,High,Low,Open,Volume
2022-05-02,155.061767578125,155.32680285229077,150.45781697290937,153.83470249054395,123055300
2022-05-03,156.5538330078125,157.7612755693258,153.45182454246736,155.24823424848756,88966500
2022-05-04,162.97384643554688,163.4253979042394,156.33787025741282,156.7403511160265,108256500
2022-05-05,153.8935546875,161.0694268466523,152.1069412471219,160.84365112993797,130525300
2022-05-06,154.62107849121094,156.7445658918497,151.57347999950738,153.37254446386834,116124600
2022-05-09,149.4893035888672,153.19557297112254,148.92894768803646,152.31077917916164,131577900
2022-05-10,151.89788818359375,154.09019917635914,150.3445974581009,152.89082298326753,115366700
2022-05-11,144.02330017089844,152.82199025284592,143.34496277337416,150.90495956472975,142689800
2022-05-12,140.14993286132812,143.72839581595062,136.45350338099348,140.35638928215414,182602000
2022-05-13,144.62301635742188,145.59628520412005,140.6906387962122,142.1456142936274,113990900
2022-05-16,143.0795440673828,145.02608166695018,141.7425351609862,143.08938461134267,86643800
2022-05-17,146.71701049804688,147.2380493187645,144.20027628752518,146.343429833823,78336300
2022-05-18,138.43936157226562,144.86879239266452,137.53490151723796,144.36741964547258,109742900
2022-05-19,135.0280303955078,139.26516512783357,134.29070954879225,137.51525818502847,136095600
2022-05-20,135.26394653320312,138.32137052821327,130.36814092411527,136.73858804203445,137426100
2022-05-23,140.6906280517578,140.83808619870993,135.32292649026942,135.46055909436765,117726300
2022-05-24,137.98712158203125,139.5699040628069,135.0083469444269,138.42951103300464,104132700
2022-05-25,138.14439392089844,139.39291268865855,136.00124087715074,136.08971575030043,92482700
2022-05-26,141.34930419921875,141.89983463413682,134.82155832650707,135.0673319135833,90601500
2022-05-27,147.1102294921875,147.1495466635664,142.80427168601537,142.93207874444667,90978500
2022-05-31,146.3237762451172,148.11301536783856,144.3575873194881,146.5498987721629,103718400
2022-06-01,146.19593811035156,149.17471219422913,145.18333733188115,147.36580755186637,74286600
2022-06-02,148.6536865234375,148.71266977766248,144.377220582194,145.33082319437173,72348100
2022-06-03,142.9222412109375,145.46845161750497,142.01779633681872,144.4165336112239,88570300
2022-06-06,143.66943359375,146.058361095092,142.4503909798177,144.54438712285636,71598400
2022-06-07,146.19593811035156,146.48102881439183,141.66387346445043,141.9096470027296,67808200
2022-06-08,145.45863342285156,147.33633206027957,144.9670862924701,146.06814706425965,53950200
2022-06-09,140.22857666015625,145.44880522785593,140.12043568225837,144.5935179486459,69473000
2022-06-10,134.8116912841797,138.38031246943248,134.74286750058633,137.9084315277376,91437900
2022-06-13,129.65048217773438,132.91434748083088,129.2179182819536,130.6237359424125,122207100
2022-06-14,130.515625,131.62652662425197,129.2572651959058,130.87938017833108,84784300
2022-06-15,133.14048767089844,135.01820186110174,129.9257792938477,132.01976048422804,91533000
2022-06-16,127.86124420166016,130.1518557555823,126.85848380018383,129.84709891808183,108123900
2022-06-17,129.33587646484375,130.83018391739205,127.61546153618984,127.87107564040531,134520300
2022-06-21,133.572998046875,134.74288249152107,131.06611995214928,131.16442036715884,81000500
2022-06-22,133.06179809570312,135.4310435768621,131.64614013134977,132.5112527755898,73409200
2022-06-23,135.93243408203125,136.2470164136777,133.33706609243566,134.50695054622625,72433800
2022-06-24,139.26515197753906,139.51092556990343,137.4071042192977,137.53489628676303,89116800
2022-06-27,139.26515197753906,141.06421647374572,138.5868144624807,140.28756352140977,70207900
2022-06-28,135.11648559570312,140.99538542275212,134.99851907769516,139.72720035167993,67083400
2022-06-29,136.876220703125,138.29187895229046,134.35950159386607,135.1361545226192,66242400
2022-06-30,134.40866088867188,136.0307605677301,131.50853555295868,134.9296996947126,98964500
2022-07-01,136.58128356933594,136.68942454210836,133.36657601668242,133.74014164921843,71051600
2022-07-05,139.16683959960938,139.2159973193288,134.61510776869383,135.44091845782265,73353800
2022-07-06,140.50384521484375,141.68355545577728,138.69495517869038,138.96039485817002,74064300
2022-07-07,143.87588500976562,144.07250090814313,140.85777771671903,140.86760326134686,66253700
2022-07-08,144.55419921875,145.05558698146706,142.54869317037367,142.80429232334566,64547800
2022-07-11,142.42086791992188,144.1609490492264,141.34929872199137,143.20734636825597,63141600
2022-07-12,143.39414978027344,145.94036067600746,142.59784571642712,143.29583433994398,77588800
2022-07-13,143.03041076660156,143.97417299746286,139.71737241231898,140.57267474752288,71185600
2022-07-14,145.96002197265625,146.43190306892052,140.82826817318988,141.64423829848138,78140700
2022-07-15,147.63128662109375,148.30962416813094,145.69458942189468,147.24788039896364,76259900
2022-07-18,144.58367919921875,149.00760334414767,144.2199241245172,148.19163331287257,81420900
2022-07-19,148.447265625,148.67337315386493,144.4264128251581,145.41933284394,82982400
2022-07-20,150.45274353027344,151.1212554478555,147.8278835762641,148.56520429371037,64823400
2022-07-21,152.72369384765625,152.93997577721333,149.3713389403487,151.88805775611044,65086600
2022-07-22,151.4849853515625,153.6379641019081,150.8164884797473,152.76301084272214,66675400
2022-07-25,150.36427307128906,152.4189365975324,149.70560167774437,151.40635064916066,53623900
2022-07-26,149.037109375,150.50191035513055,148.25063089528444,149.68594024499822,55138700
2022-07-27,154.13937377929688,154.67025318814936,149.58765663017232,150.00055450326258,78620700
2022-07-28,154.6898956298828,154.97498637932796,151.7995959592648,154.3261405347344,81378700
2022-07-29,159.76266479492188,160.8637407183258,156.80355606508954,158.51414571337114,101786900
2022-08-01,158.77957153320312,160.82440969031893,158.17005780397355,158.28802433199732,67829400
2022-08-02,157.30490112304688,159.66433625726012,156.93133551910432,157.39339100369006,59907000
2022-08-03,163.32147216796875,163.77368717681702,158.0324196674791,158.1208945604064,82507500
2022-08-04,163.00686645507812,164.3635414140804,161.65019149607585,163.20348231849744,55474100
2022-08-05,162.7804412841797,163.2726712063917,160.46695464111716,160.67369781797885,56697000
2022-08-08,162.30789184570312,165.20220622926755,161.64830554399492,163.7845816314674,60276900
2022-08-09,162.35714721679688,163.24317026155526,160.7131007604691,161.47113919370653,63135500
2022-08-10,166.6099853515625,166.7084223205678,164.30633795620102,165.07421541409994,70170500
2022-08-11,165.8716583251953,168.3328081399825,165.5763173430876,167.41725259761515,57149200
2022-08-12,169.42552185058594,169.49442621891984,166.7674686201632,167.18095491681882,68039400
2022-08-15,170.49859619140625,170.6954851482581,168.68719375370597,168.85455011811328,54091700
2022-08-16,170.34109497070312,171.01053551269388,168.992389717206,170.09497999617207,56377100
2022-08-17,171.83749389648438,173.41262086416253,169.8882673264615,170.08515631971287,79542000
2022-08-18,171.44371032714844,172.1820553587411,170.42971768549464,171.04993231896626,62290100
2022-08-19,168.85455322265625,171.04005523372263,168.6478100500787,170.34108214913311,70346300
2022-08-22,164.96592712402344,167.22033333660877,164.54260162126909,167.052976982108,69026800
2022-08-23,164.63119506835938,166.08820627220155,164.0602066271234,164.48353211875664,54147100
2022-08-24,164.9265594482422,165.4975479706951,163.6664520268514,164.7198312893935,53841500
2022-08-25,167.3876953125,167.49598648924476,165.7338100913049,166.15712058661168,51218200
2022-08-26,161.0773162841797,168.3918608006587,161.01825109648692,167.91932427745144,78961000
2022-08-29,158.87213134765625,160.36849946589015,157.33637642429446,158.64569477233294,73314000
2022-08-30,156.44052124023438,160.0337937500244,155.26901159376436,159.61048321715364,77906200
2022-08-31,154.7767791748047,158.084564879281,154.69802058402368,157.81875651310324,87991100
2022-09-01,155.5052947998047,155.95813794862076,152.2664132669702,154.20580050146393,74229900
2022-09-02,153.38870239257812,157.86799816901853,152.56175963985066,157.26747699870455,76957800
2022-09-06,152.12857055664062,154.64878522236114,151.30162793601315,154.03842495785005,73714800
2022-09-07,153.53636169433594,154.2353197614945,151.22287508520006,152.41407808901712,87449600
2022-09-08,152.05967712402344,153.93014485598613,150.30732474708108,152.23687268905203,84923800
2022-09-09,154.92445373535156,155.36747271934937,152.34517353637017,153.05398588476703,68028800
2022-09-12,160.8902587890625,161.70736223015916,156.82445000741808,157.10993674145692,104956000
2022-09-13,151.4492950439453,158.04517283101427,150.98659772699438,157.41511914732905,122656600
2022-09-14,152.89645385742188,154.6586453659871,151.22287515005883,152.3845305395428,87965400
2022-09-15,150.0021514892578,152.82756164210238,149.0275457934619,152.24671887947383,90481100
2022-09-16,148.35813903808594,148.9980471375347,146.0643451256061,148.8602233197821,162278800
2022-09-19,152.0793914794922,152.1581500898012,146.78300637581492,146.98973458391572,81474200
2022-09-20,154.4617462158203,155.6234166633189,150.7011173572486,151.0161367015711,107689800
2022-09-21,151.33116149902344,156.27315389590652,151.21303113007994,154.8949011643533,101696800
2022-09-22,150.36642456054688,152.06953614035308,148.56486097289033,150.0120183626199,86652500
2022-09-23,148.09228515625,149.11613179254852,146.25135007934554,148.84048424162157,96029900
2022-09-26,148.42701721191406,151.38039679019585,147.31457276382835,147.3342661670832,93339400
2022-09-27,149.401611328125,152.3156188966605,147.6197415235521,150.36639273150132,84442700
2022-09-28,147.51145935058594,148.29903022974963,142.58916013289422,145.34565069913458,146691400
2022-09-29,140.26585388183594,144.439969608928,138.4938229117654,143.82960922766318,128138200
2022-09-30,136.05233764648438,140.87619954797051,135.85544869618502,139.0844755504192,124925300
2022-10-03,140.23631286621094,140.84668823250414,135.55028904590418,136.06221241134372,114311700
2022-10-04,143.82957458496094,143.94770494729045,142.01815723981503,142.77619544864433,87830100
2022-10-05,144.12490844726562,145.08968986509632,140.7875903322469,141.83113033653302,79471000
2022-10-06,143.1699981689453,145.24720918960443,142.9632699990137,143.54409774342406,68402200
2022-10-07,137.91297912597656,140.8762129387206,137.28292541213156,140.32490279514894,85925600
2022-10-10,138.2378692626953,139.68502664208134,136.4166273038199,138.2378692626953,74899000
2022-10-11,136.82025146484375,139.15343196264072,136.0720672460081,137.72595289448736,77033700
2022-10-12,136.19017028808594,138.17878336551573,136.01297472776957,136.9679019716922,70433700
2022-10-13,140.76792907714844,141.35859601492572,132.28187436958524,132.89224973345455,113224000
2022-10-14,136.2295684814453,142.27415178693437,136.04251869325435,142.06740859428484,88598000
2022-10-17,140.19692993164062,140.67930564113678,138.09018646721276,138.87775734642221,85250900
2022-10-18,141.51608276367188,144.42023589257636,138.4248798871267,143.22904806022734,99136600
2022-10-19,141.6243896484375,142.69744724205523,139.3010638831592,139.488113651557,61758300
2022-10-20,141.1616973876953,143.6228470143876,140.43319169039492,140.7974520498777,64522000
2022-10-21,144.9813995361328,145.5523880250328,140.43318502707822,140.6497673856839,86548600
2022-10-24,147.12750244140625,147.89537982279583,143.73111940500422,144.90262887759332,75981900
2022-10-25,149.97262573242188,150.12030373846804,147.03893927663933,147.75759083673032,74732300
2022-10-26,147.02906799316406,149.62804110263616,145.73941311718505,148.61404877344168,88194300
2022-10-27,142.5498046875,146.73375950209572,141.89021831932845,145.76899295091448,109180200
2022-10-28,153.3197784423828,155.05242232533004,145.52285843662315,145.89694295512044,164762400
2022-10-31,150.95709228515625,151.84311529516543,149.55916089247586,150.77989669615485,97943200
2022-11-01,148.30885314941406,153.0342628843062,146.81248516700126,152.6700175890912,80379300
2022-11-02,142.77622985839844,149.80527352264477,142.74669726069857,146.63531118174276,93604600
2022-11-03,136.7218017578125,140.58088293366475,136.59381715822644,139.85237716768756,97918500
2022-11-04,136.45555114746094,140.68588340372804,132.51117923439392,140.11394767074316,140814800
2022-11-07,136.988037109375,137.21483428526327,133.78323487446542,135.2032111952328,83374600
2022-11-08,137.55996704101562,139.46311921929427,135.57792562085092,138.457315240062,89908500
2022-11-09,132.9943389892578,136.623168532168,132.71823419264956,136.57386087993447,74917800
2022-11-10,144.82745361328125,144.82745361328125,137.55995404597397,139.27576104009148,118854000
2022-11-11,147.61810302734375,147.9237894166263,142.3622261036816,143.79207283535823,93979700
2022-11-14,146.21786499023438,148.19005093835904,145.37967994364752,146.89827154979093,73374100
2022-11-15,147.953369140625,151.45400187502815,146.49395589081533,150.1030594439155,89868300
2022-11-16,146.7207489013672,147.78573098764542,145.24160962263343,147.05603190661645,64218300
2022-11-17,148.62393188476562,149.3733571163338,144.11747984279026,144.39358466739876,80389400
2022-11-18,149.18600463867188,150.5763993918672,147.88436969164823,150.19182372040734,74829600
2022-11-21,145.9516143798828,148.27879437989566,145.66565404043791,148.07172328326632,58724100
2022-11-22,148.0914306640625,148.32809838668408,144.8866286056601,146.06995217218372,51804100
2022-11-23,148.9690704345703,149.71849566611712,147.26311878314957,147.3715896104273,58301400
2022-11-25,146.0502166748047,146.80951240345237,145.07397930940053,146.2474322409697,35195900
2022-11-28,142.2143096923828,144.6006525445557,141.38599532318216,143.1215132938763,69246000
2022-11-29,139.20672607421875,142.7961034526806,138.39813776001694,142.28333095673383,83763800
2022-11-30,145.97132873535156,146.6517352342591,138.595358159877,139.43352808516767,111380900
2022-12-01,146.24742126464844,147.056024585795,144.5710665081866,146.1488210122578,71250400
2022-12-02,145.75440979003906,145.94176987503505,143.62444521311474,143.93014669455255,65447400
2022-12-05,144.59080505371094,148.82113692482218,143.74276456774905,145.71495034472244,68826400
2022-12-06,140.92254638671875,145.25149381357704,139.94630895435972,145.02469664926164,64727200
2022-12-07,138.97994995117188,141.37614872094412,138.05302012289312,140.21256620226913,69721100
2022-12-08,140.66615295410156,141.5240640501762,139.13772092261513,140.38019261979954,62128300
2022-12-09,140.1829833984375,143.54556411340621,138.94049659830839,140.3604729146931,76097000
2022-12-12,142.48057556152344,142.4904310742392,139.09826892356506,140.71546075742316,70462700
2022-12-13,143.4469451904297,147.8843635443182,142.23405505341051,147.420898645852,93886200
2022-12-14,141.21835327148438,144.62037034418682,139.1968600685047,143.32859121325015,82291200
2022-12-15,134.60166931152344,139.82796424282577,134.1382044845264,139.147557792699,98931900
2022-12-16,132.63938903808594,135.73572104040244,131.87023755669819,134.78908000788886,160156900
2022-12-19,130.5291290283203,133.31977409731115,129.49374338835526,133.23102933615738,79592600
2022-12-20,130.46011352539062,131.39689891358117,128.08362566369047,129.56276523870264,77432800
2022-12-21,133.56629943847656,134.90738657654524,130.9038512362098,131.13064842267107,85928000
2022-12-22,130.3910675048828,132.68866590052642,128.48791532003168,132.48159480562174,77852100
2022-12-23,130.02622985839844,130.57843955760072,127.8371020889996,129.09929998620072,63814900
2022-12-27,128.2216796875,129.58249292838534,126.92990018333715,129.55291134024313,69007800
2022-12-28,124.28716278076172,129.2077647504938,124.11952877613886,127.8666776669259,85438400
2022-12-29,127.80748748779297,128.66538340269742,125.95363574555239,126.2100144549332,75703700
2022-12-30,128.12303161621094,128.14275768545937,125.6578071138234,126.62418137813751,77034200
